,Crash_Year,Crash_Month,Crash_Day,Time_of_Day,Day_of_Week,City_or_Township,Crash: Intersection,Crash: Hit-and-Run,Lighting Conditions,Weather Conditions (2016+),Speed Limit at Crash Site,Worst Injury in Crash,Party Type,Person Age,Person Gender
1685,2016,December,6,9:00 PM - 10:00 PM,Tuesday,Wayne County: Dearborn,Intersection crash,Not hit-and-run,Dark lighted,Rain,50,Suspected minor injury (B),Motor vehicle driver,19,Male
1686,2016,January,7,8:00 AM - 9:00 AM,Thursday,Wayne County: Trenton,Intersection crash,Not hit-and-run,Daylight,Clear,35,Possible injury (C),Motor vehicle driver,64,Male
1687,2016,January,7,7:00 PM - 8:00 PM,Thursday,Wayne County: Taylor,Not intersection crash,Not hit-and-run,Dark lighted,Clear,45,Possible injury (C),Motor vehicle driver,55,Male
1688,2016,January,7,2:00 AM - 3:00 AM,Thursday,Wayne County: Westland,Not intersection crash,Hit-and-run,Dark lighted,Clear,35,Suspected minor injury (B),Motor vehicle driver,DOB invalid,Uncoded & errors
1689,2016,January,7,4:00 PM - 5:00 PM,Thursday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,Clear,35,No injury (O),Motor vehicle driver,36,Female
1690,2016,January,7,10:00 AM - 11:00 AM,Thursday,Wayne County: Detroit,Intersection crash,Hit-and-run,Daylight,Cloudy,25,Possible injury (C),Motor vehicle driver,DOB invalid,Uncoded & errors
1691,2016,March,7,8:00 PM - 9:00 PM,Monday,Wayne County: Taylor,Not intersection crash,Not hit-and-run,Dark lighted,Clear,70,Fatal injury (K),Motor vehicle driver,21,Female
1692,2016,March,7,8:00 PM - 9:00 PM,Monday,Wayne County: Taylor,Not intersection crash,Not hit-and-run,Dark lighted,Clear,70,Fatal injury (K),Motor vehicle driver,43,Male
1693,2016,March,7,8:00 PM - 9:00 PM,Monday,Wayne County: Taylor,Not intersection crash,Not hit-and-run,Dark lighted,Clear,70,Fatal injury (K),Motor vehicle driver,DOB invalid,Uncoded & errors
1694,2016,March,7,6:00 PM - 7:00 PM,Monday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,Clear,25,Possible injury (C),Motor vehicle driver,75,Male
1695,2016,March,7,5:00 PM - 6:00 PM,Monday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,Clear,35,Possible injury (C),Motor vehicle driver,71,Female
1696,2016,April,7,5:00 PM - 6:00 PM,Thursday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,Clear,25,No injury (O),Motor vehicle driver,27,Female
1697,2016,April,7,10:00 AM - 11:00 AM,Thursday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,Rain,25,Possible injury (C),Motor vehicle driver,38,Female
1698,2016,April,7,12:00 noon - 1:00 PM,Thursday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,Rain,25,Possible injury (C),Motor vehicle driver,47,Male
1699,2016,May,7,8:00 PM - 9:00 PM,Saturday,Wayne County: Detroit,Intersection crash,Hit-and-run,Daylight,Clear,Uncoded & errors,Suspected minor injury (B),Motor vehicle driver,DOB invalid,Uncoded & errors
1700,2016,June,7,5:00 AM - 6:00 AM,Tuesday,Wayne County: Romulus,Not intersection crash,Not hit-and-run,Dawn,Clear,70,Suspected serious injury (A),Motor vehicle driver,54,Male
1701,2016,June,7,10:00 PM - 11:00 PM,Tuesday,Wayne County: Dearborn,Intersection crash,Not hit-and-run,Dark lighted,Clear,35,Suspected minor injury (B),Motor vehicle driver,34,Male
1702,2016,June,7,2:00 PM - 3:00 PM,Tuesday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,Cloudy,35,Suspected serious injury (A),Motor vehicle driver,43,Male
1703,2016,July,7,6:00 AM - 7:00 AM,Thursday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Daylight,Clear,Uncoded & errors,Possible injury (C),Motor vehicle driver,DOB invalid,Uncoded & errors
1704,2016,August,7,7:00 PM - 8:00 PM,Sunday,Wayne County: Brownstown Twp.,Not intersection crash,Not hit-and-run,Daylight,Clear,45,Possible injury (C),Motor vehicle driver,53,Male
1705,2016,August,7,10:00 PM - 11:00 PM,Sunday,Wayne County: Canton Twp.,Not intersection crash,Hit-and-run,Dark unlighted,Clear,70,Suspected minor injury (B),Motor vehicle driver,DOB invalid,Uncoded & errors
1706,2016,August,7,11:00 PM - 12:00 midnight,Sunday,Wayne County: Redford Twp.,Intersection crash,Hit-and-run,Unknown,Unknown,25,Suspected minor injury (B),Motor vehicle driver,DOB invalid,Uncoded & errors
1707,2016,August,7,10:00 AM - 11:00 AM,Sunday,Wayne County: Detroit,Intersection crash,Hit-and-run,Daylight,Clear,Uncoded & errors,Possible injury (C),Motor vehicle driver,DOB invalid,Female
1708,2016,September,7,2:00 PM - 3:00 PM,Wednesday,Wayne County: Taylor,Intersection crash,Not hit-and-run,Daylight,Cloudy,40,Suspected serious injury (A),Motor vehicle driver,31,Female
1709,2016,September,7,8:00 AM - 9:00 AM,Wednesday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,Clear,30,Suspected minor injury (B),Motor vehicle driver,30,Female
1710,2016,October,7,7:00 PM - 8:00 PM,Friday,Wayne County: Wood Haven,Not intersection crash,Hit-and-run,Dark lighted,Clear,40,Suspected serious injury (A),Motor vehicle driver,DOB invalid,Uncoded & errors
1711,2016,November,7,4:00 PM - 5:00 PM,Monday,Wayne County: Dearborn,Not intersection crash,Not hit-and-run,Unknown,Unknown,15,No injury (O),Motor vehicle driver,DOB invalid,Uncoded & errors
1712,2016,November,7,4:00 PM - 5:00 PM,Monday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,Clear,30,Suspected serious injury (A),Motor vehicle driver,47,Male
1713,2016,January,8,7:00 AM - 8:00 AM,Friday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,Clear,Uncoded & errors,No injury (O),Motor vehicle driver,DOB invalid,Uncoded & errors
1714,2016,February,8,8:00 PM - 9:00 PM,Monday,Wayne County: Dearborn Heights,Not intersection crash,Not hit-and-run,Dark lighted,Clear,25,Suspected minor injury (B),Motor vehicle driver,37,Female
1715,2016,March,8,3:00 PM - 4:00 PM,Tuesday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,Clear,35,No injury (O),Motor vehicle driver,59,Male
1716,2016,March,8,9:00 PM - 10:00 PM,Tuesday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dark lighted,Clear,25,Possible injury (C),Motor vehicle driver,DOB invalid,Uncoded & errors
1717,2016,May,8,2:00 PM - 3:00 PM,Sunday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,Clear,25,Possible injury (C),Motor vehicle driver,18,Male
1718,2016,May,8,8:00 PM - 9:00 PM,Sunday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,Clear,35,Suspected minor injury (B),Motor vehicle driver,24,Female
1719,2016,June,8,5:00 PM - 6:00 PM,Wednesday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,Clear,30,Possible injury (C),Motor vehicle driver,36,Female
1720,2016,June,8,2:00 PM - 3:00 PM,Wednesday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,Clear,30,Suspected minor injury (B),Motor vehicle driver,45,Female
1721,2016,June,8,5:00 PM - 6:00 PM,Wednesday,Wayne County: Detroit,Intersection crash,Hit-and-run,Daylight,Clear,25,Suspected minor injury (B),Motor vehicle driver,DOB invalid,Uncoded & errors
1722,2016,September,8,10:00 PM - 11:00 PM,Thursday,Wayne County: Detroit,Intersection crash,Hit-and-run,Daylight,Clear,25,Possible injury (C),Motor vehicle driver,DOB invalid,Uncoded & errors
1723,2016,October,8,10:00 AM - 11:00 AM,Saturday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,Clear,35,Suspected minor injury (B),Motor vehicle driver,20,Female
1724,2016,October,8,10:00 AM - 11:00 AM,Saturday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,Clear,35,Suspected minor injury (B),Motor vehicle driver,22,Male
1725,2016,October,8,1:00 AM - 2:00 AM,Saturday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dark lighted,Clear,35,Suspected minor injury (B),Motor vehicle driver,DOB invalid,Uncoded & errors
1726,2016,October,8,1:00 AM - 2:00 AM,Saturday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dark unlighted,Clear,30,No injury (O),Motor vehicle driver,DOB invalid,Uncoded & errors
1727,2016,November,8,6:00 PM - 7:00 PM,Tuesday,Wayne County: Redford Twp.,Not intersection crash,Not hit-and-run,Dark lighted,Rain,45,Suspected minor injury (B),Motor vehicle driver,42,Male
1728,2016,November,8,10:00 AM - 11:00 AM,Tuesday,Wayne County: Highland Park,Intersection crash,Not hit-and-run,Daylight,Cloudy,30,Possible injury (C),Motor vehicle driver,36,Male
1729,2016,November,8,6:00 PM - 7:00 PM,Tuesday,Wayne County: Wyandotte,Not intersection crash,Not hit-and-run,Dark unlighted,Clear,25,Suspected minor injury (B),Motor vehicle driver,17,Male
1730,2016,November,8,3:00 PM - 4:00 PM,Tuesday,Wayne County: Detroit,Intersection crash,Hit-and-run,Daylight,Clear,30,No injury (O),Motor vehicle driver,DOB invalid,Uncoded & errors
1731,2016,November,8,10:00 PM - 11:00 PM,Tuesday,Wayne County: Detroit,Intersection crash,Hit-and-run,Dark lighted,Clear,35,Suspected serious injury (A),Motor vehicle driver,DOB invalid,Male
1732,2016,November,8,1:00 AM - 2:00 AM,Tuesday,Wayne County: Detroit,Intersection crash,Hit-and-run,Dark lighted,Clear,25,No injury (O),Motor vehicle driver,DOB invalid,Uncoded & errors
1733,2016,December,8,8:00 AM - 9:00 AM,Thursday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,Clear,Uncoded & errors,No injury (O),Motor vehicle driver,23,Female
1734,2016,December,8,1:00 PM - 2:00 PM,Thursday,Wayne County: Detroit,Intersection crash,Hit-and-run,Daylight,Snow,35,Possible injury (C),Motor vehicle driver,DOB invalid,Uncoded & errors
1735,2016,February,9,4:00 PM - 5:00 PM,Tuesday,Wayne County: Detroit,Intersection crash,Hit-and-run,Daylight,Rain,25,No injury (O),Motor vehicle driver,DOB invalid,Male
1736,2016,May,9,8:00 AM - 9:00 AM,Monday,Wayne County: Redford Twp.,Not intersection crash,Not hit-and-run,Daylight,Clear,70,Possible injury (C),Motor vehicle driver,32,Female
1737,2016,May,9,8:00 AM - 9:00 AM,Monday,Wayne County: Redford Twp.,Not intersection crash,Not hit-and-run,Daylight,Clear,70,Possible injury (C),Motor vehicle driver,86,Male
1738,2016,May,9,7:00 PM - 8:00 PM,Monday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Dusk,Clear,35,Suspected serious injury (A),Motor vehicle driver,25,Male
1739,2016,May,9,3:00 PM - 4:00 PM,Monday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,Clear,30,Possible injury (C),Motor vehicle driver,72,Male
1740,2016,July,9,9:00 PM - 10:00 PM,Saturday,Wayne County: Detroit,Intersection crash,Hit-and-run,Dusk,Clear,20,No injury (O),Motor vehicle driver,DOB invalid,Uncoded & errors
1741,2016,August,9,7:00 PM - 8:00 PM,Tuesday,Wayne County: Lincoln Park,Not intersection crash,Not hit-and-run,Daylight,Clear,45,No injury (O),Motor vehicle driver,19,Male
1742,2016,August,9,1:00 PM - 2:00 PM,Tuesday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,Clear,55,No injury (O),Motor vehicle driver,59,Female
1743,2016,September,9,11:00 AM - 12:00 noon,Friday,Wayne County: Plymouth,Not intersection crash,Not hit-and-run,Daylight,Clear,25,Possible injury (C),Motor vehicle driver,42,Male
1744,2016,September,9,5:00 PM - 6:00 PM,Friday,Wayne County: River Rouge,Not intersection crash,Not hit-and-run,Daylight,Clear,15,Suspected minor injury (B),Motor vehicle driver,16,Male
1745,2016,September,9,11:00 AM - 12:00 noon,Friday,Wayne County: Dearborn,Intersection crash,Hit-and-run,Daylight,Cloudy,35,Possible injury (C),Motor vehicle driver,87,Male
1746,2016,September,9,1:00 PM - 2:00 PM,Friday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Daylight,Clear,25,Possible injury (C),Motor vehicle driver,22,Female
1747,2016,October,9,4:00 PM - 5:00 PM,Sunday,Wayne County: Detroit,Intersection crash,Hit-and-run,Daylight,Clear,25,Possible injury (C),Motor vehicle driver,DOB invalid,Uncoded & errors
1748,2016,November,9,6:00 PM - 7:00 PM,Wednesday,Wayne County: Belleville,Intersection crash,Not hit-and-run,Dark lighted,Cloudy,25,Possible injury (C),Motor vehicle driver,65,Male
1749,2016,November,9,3:00 PM - 4:00 PM,Wednesday,Wayne County: Trenton,Not intersection crash,Hit-and-run,Daylight,Clear,25,No injury (O),Motor vehicle driver,45,Male
1750,2016,November,9,2:00 PM - 3:00 PM,Wednesday,Wayne County: Detroit,Intersection crash,Hit-and-run,Daylight,Clear,25,No injury (O),Motor vehicle driver,DOB invalid,Uncoded & errors
1751,2016,December,9,3:00 PM - 4:00 PM,Friday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,Clear,30,Suspected minor injury (B),Motor vehicle driver,28,Male
1752,2016,January,10,2:00 AM - 3:00 AM,Sunday,Wayne County: Garden City,Not intersection crash,Hit-and-run,Dark lighted,Clear,40,Suspected minor injury (B),Motor vehicle driver,DOB invalid,Uncoded & errors
1753,2016,January,10,10:00 AM - 11:00 AM,Sunday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,Snow,30,Suspected minor injury (B),Motor vehicle driver,59,Female
1754,2016,March,10,4:00 PM - 5:00 PM,Thursday,Wayne County: Canton Twp.,Not intersection crash,Not hit-and-run,Daylight,Cloudy,25,Suspected minor injury (B),Motor vehicle driver,37,Female
1755,2016,April,10,4:00 PM - 5:00 PM,Sunday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Dawn,Rain,25,Suspected minor injury (B),Motor vehicle driver,52,Female
1756,2016,May,10,3:00 PM - 4:00 PM,Tuesday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,Rain,35,Suspected serious injury (A),Motor vehicle driver,38,Male
1757,2016,June,10,4:00 PM - 5:00 PM,Friday,Wayne County: Westland,Not intersection crash,Not hit-and-run,Daylight,Clear,40,Suspected serious injury (A),Motor vehicle driver,28,Female
1758,2016,August,10,8:00 AM - 9:00 AM,Wednesday,Wayne County: Grosse Pointe Park,Intersection crash,Not hit-and-run,Daylight,Clear,25,Possible injury (C),Motor vehicle driver,20,Female
1759,2016,August,10,3:00 PM - 4:00 PM,Wednesday,Wayne County: Dearborn,Not intersection crash,Hit-and-run,Daylight,Clear,35,Suspected minor injury (B),Motor vehicle driver,20,Male
1760,2016,August,10,3:00 PM - 4:00 PM,Wednesday,Wayne County: Detroit,Intersection crash,Hit-and-run,Daylight,Clear,35,No injury (O),Motor vehicle driver,DOB invalid,Uncoded & errors
1761,2016,September,10,1:00 PM - 2:00 PM,Saturday,Wayne County: Redford Twp.,Not intersection crash,Not hit-and-run,Daylight,Clear,25,Possible injury (C),Motor vehicle driver,25,Female
1762,2016,September,10,5:00 PM - 6:00 PM,Saturday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,Cloudy,Uncoded & errors,Possible injury (C),Motor vehicle driver,35,Male
1763,2016,October,10,6:00 PM - 7:00 PM,Monday,Wayne County: Harper Woods,Not intersection crash,Not hit-and-run,Dusk,Cloudy,35,Suspected minor injury (B),Motor vehicle driver,40,Female
1764,2016,October,10,7:00 PM - 8:00 PM,Monday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Dark lighted,Clear,40,Possible injury (C),Motor vehicle driver,39,Male
1765,2016,November,10,8:00 AM - 9:00 AM,Thursday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,Clear,30,Fatal injury (K),Motor vehicle driver,49,Male
1766,2016,December,10,1:00 PM - 2:00 PM,Saturday,Wayne County: Dearborn,Not intersection crash,Not hit-and-run,Daylight,Snow,25,Possible injury (C),Motor vehicle driver,44,Male
1767,2016,January,11,2:00 PM - 3:00 PM,Monday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,Cloudy,25,Suspected serious injury (A),Motor vehicle driver,20,Male
1768,2016,February,11,7:00 AM - 8:00 AM,Thursday,Wayne County: Dearborn,Not intersection crash,Hit-and-run,Dark lighted,Clear,45,Suspected minor injury (B),Motor vehicle driver,DOB invalid,Uncoded & errors
1769,2016,February,11,4:00 PM - 5:00 PM,Thursday,Wayne County: Detroit,Intersection crash,Hit-and-run,Daylight,Clear,30,Suspected minor injury (B),Motor vehicle driver,DOB invalid,Female
1770,2016,May,11,7:00 PM - 8:00 PM,Wednesday,Wayne County: Redford Twp.,Intersection crash,Not hit-and-run,Daylight,Cloudy,40,Suspected minor injury (B),Motor vehicle driver,58,Female
1771,2016,May,11,4:00 PM - 5:00 PM,Wednesday,Wayne County: Detroit,Intersection crash,Hit-and-run,Daylight,Clear,30,Possible injury (C),Motor vehicle driver,DOB invalid,Uncoded & errors
1772,2016,May,11,4:00 PM - 5:00 PM,Wednesday,Wayne County: Detroit,Intersection crash,Hit-and-run,Daylight,Cloudy,30,Suspected minor injury (B),Motor vehicle driver,DOB invalid,Uncoded & errors
1773,2016,June,11,12:00 midnight - 1:00 AM,Saturday,Wayne County: Dearborn,Not intersection crash,Not hit-and-run,Dark lighted,Clear,40,Fatal injury (K),Motor vehicle driver,63,Male
1774,2016,June,11,4:00 PM - 5:00 PM,Saturday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Dark lighted,Clear,25,Suspected minor injury (B),Motor vehicle driver,76,Female
1775,2016,June,11,1:00 AM - 2:00 AM,Saturday,Wayne County: Detroit,Intersection crash,Hit-and-run,Dark lighted,Clear,30,Suspected minor injury (B),Motor vehicle driver,DOB invalid,Uncoded & errors
1776,2016,July,11,7:00 PM - 8:00 PM,Monday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,Clear,Uncoded & errors,Possible injury (C),Motor vehicle driver,19,Male
1777,2016,July,11,7:00 PM - 8:00 PM,Monday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,Clear,Uncoded & errors,Possible injury (C),Motor vehicle driver,DOB invalid,Uncoded & errors
1778,2016,July,11,1:00 AM - 2:00 AM,Monday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dark lighted,Clear,35,Suspected minor injury (B),Motor vehicle driver,DOB invalid,Uncoded & errors
1779,2016,July,11,6:00 AM - 7:00 AM,Monday,Wayne County: Detroit,Intersection crash,Hit-and-run,Daylight,Clear,25,Possible injury (C),Motor vehicle driver,DOB invalid,Uncoded & errors
1780,2016,August,11,1:00 PM - 2:00 PM,Thursday,Wayne County: Hamtramck,Intersection crash,Not hit-and-run,Daylight,Clear,25,Possible injury (C),Motor vehicle driver,74,Male
1781,2016,August,11,4:00 PM - 5:00 PM,Thursday,Wayne County: Taylor,Not intersection crash,Not hit-and-run,Daylight,Clear,70,Fatal injury (K),Motor vehicle driver,47,Male
1782,2016,September,11,2:00 PM - 3:00 PM,Sunday,Wayne County: Hamtramck,Not intersection crash,Hit-and-run,Daylight,Clear,25,Suspected serious injury (A),Motor vehicle driver,59,Male
1783,2016,September,11,1:00 PM - 2:00 PM,Sunday,Wayne County: Highland Park,Not intersection crash,Not hit-and-run,Daylight,Clear,15,Fatal injury (K),Motor vehicle driver,27,Female
1784,2016,September,11,10:00 PM - 11:00 PM,Sunday,Wayne County: Detroit,Intersection crash,Hit-and-run,Dark lighted,Clear,Uncoded & errors,No injury (O),Motor vehicle driver,DOB invalid,Uncoded & errors
1785,2016,November,11,5:00 PM - 6:00 PM,Friday,Wayne County: Detroit,Intersection crash,Hit-and-run,Dusk,Clear,25,Fatal injury (K),Motor vehicle driver,DOB invalid,Male
1786,2016,December,11,8:00 AM - 9:00 AM,Sunday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Daylight,Blowing snow,25,No injury (O),Motor vehicle driver,43,Male
1787,2016,January,12,10:00 PM - 11:00 PM,Tuesday,Wayne County: Inkster,Not intersection crash,Hit-and-run,Dusk,Clear,40,Fatal injury (K),Motor vehicle driver,DOB invalid,Uncoded & errors
1788,2016,February,12,5:00 PM - 6:00 PM,Friday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,Clear,35,Possible injury (C),Motor vehicle driver,31,Male
1789,2016,March,12,7:00 PM - 8:00 PM,Saturday,Wayne County: Hamtramck,Not intersection crash,Hit-and-run,Dark lighted,Clear,35,Suspected serious injury (A),Motor vehicle driver,32,Male
1790,2016,March,12,7:00 PM - 8:00 PM,Saturday,Wayne County: Hamtramck,Not intersection crash,Hit-and-run,Dark lighted,Clear,35,Suspected serious injury (A),Motor vehicle driver,DOB invalid,Uncoded & errors
1791,2016,March,12,11:00 PM - 12:00 midnight,Saturday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Dark lighted,Clear,35,Possible injury (C),Motor vehicle driver,60,Male
1792,2016,March,12,10:00 PM - 11:00 PM,Saturday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Dark lighted,Clear,30,Possible injury (C),Motor vehicle driver,62,Male
1793,2016,April,12,7:00 AM - 8:00 AM,Tuesday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,Clear,35,No injury (O),Motor vehicle driver,55,Female
1794,2016,May,12,7:00 AM - 8:00 AM,Thursday,Wayne County: Dearborn,Not intersection crash,Not hit-and-run,Daylight,Cloudy,35,Suspected minor injury (B),Motor vehicle driver,17,Male
1795,2016,May,12,9:00 PM - 10:00 PM,Thursday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Dark lighted,Rain,30,Suspected serious injury (A),Motor vehicle driver,34,Male
1796,2016,May,12,4:00 PM - 5:00 PM,Thursday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Daylight,Cloudy,35,No injury (O),Motor vehicle driver,DOB invalid,Uncoded & errors
1797,2016,June,12,3:00 AM - 4:00 AM,Sunday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Dark lighted,Clear,55,Fatal injury (K),Motor vehicle driver,42,Female
1798,2016,June,12,6:00 PM - 7:00 PM,Sunday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Daylight,Clear,30,Fatal injury (K),Motor vehicle driver,22,Female
1799,2016,June,12,3:00 AM - 4:00 AM,Sunday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dark unlighted,Clear,35,Suspected minor injury (B),Motor vehicle driver,DOB invalid,Uncoded & errors
1800,2016,July,12,4:00 PM - 5:00 PM,Tuesday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,Clear,30,Possible injury (C),Motor vehicle driver,32,Female
1801,2016,October,12,6:00 PM - 7:00 PM,Wednesday,Wayne County: Dearborn Heights,Not intersection crash,Not hit-and-run,Dusk,Clear,40,Suspected minor injury (B),Motor vehicle driver,17,Female
1802,2016,October,12,8:00 PM - 9:00 PM,Wednesday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Dark lighted,Clear,55,Fatal injury (K),Motor vehicle driver,24,Male
1803,2016,December,12,11:00 PM - 12:00 midnight,Monday,Wayne County: Canton Twp.,Not intersection crash,Not hit-and-run,Dark unlighted,Clear,55,Fatal injury (K),Motor vehicle driver,28,Male
1804,2016,February,13,12:00 noon - 1:00 PM,Saturday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,Clear,25,Possible injury (C),Motor vehicle driver,23,Male
1805,2016,February,13,3:00 PM - 4:00 PM,Saturday,Wayne County: Detroit,Intersection crash,Hit-and-run,Daylight,Clear,25,Possible injury (C),Motor vehicle driver,DOB invalid,Uncoded & errors
1806,2016,February,13,6:00 PM - 7:00 PM,Saturday,Wayne County: Detroit,Intersection crash,Hit-and-run,Dark lighted,Clear,30,Possible injury (C),Motor vehicle driver,DOB invalid,Male
1807,2016,March,13,9:00 PM - 10:00 PM,Sunday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Dark lighted,Rain,35,No injury (O),Motor vehicle driver,63,Male
1808,2016,March,13,9:00 PM - 10:00 PM,Sunday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Dark unlighted,Rain,35,No injury (O),Motor vehicle driver,20,Female
1809,2016,May,13,8:00 PM - 9:00 PM,Friday,Wayne County: Hamtramck,Not intersection crash,Not hit-and-run,Daylight,Clear,25,Suspected minor injury (B),Motor vehicle driver,16,Male
1810,2016,May,13,11:00 PM - 12:00 midnight,Friday,Wayne County: Wyandotte,Not intersection crash,Not hit-and-run,Dark lighted,Rain,35,Possible injury (C),Motor vehicle driver,51,Male
1811,2016,May,13,9:00 PM - 10:00 PM,Friday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Dark lighted,Cloudy,35,Fatal injury (K),Motor vehicle driver,57,Male
1812,2016,May,13,4:00 PM - 5:00 PM,Friday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Daylight,Clear,25,Possible injury (C),Motor vehicle driver,DOB invalid,Male
1813,2016,June,13,12:00 noon - 1:00 PM,Monday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,Clear,35,Suspected minor injury (B),Motor vehicle driver,50,Male
1814,2016,June,13,8:00 AM - 9:00 AM,Monday,Wayne County: Detroit,Intersection crash,Hit-and-run,Daylight,Clear,35,Suspected minor injury (B),Motor vehicle driver,DOB invalid,Uncoded & errors
1815,2016,July,13,9:00 PM - 10:00 PM,Wednesday,Wayne County: Dearborn,Not intersection crash,Not hit-and-run,Dark lighted,Cloudy,45,Possible injury (C),Motor vehicle driver,55,Male
1816,2016,August,13,9:00 PM - 10:00 PM,Saturday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Dark lighted,Clear,30,Suspected serious injury (A),Motor vehicle driver,55,Female
1817,2016,September,13,5:00 PM - 6:00 PM,Tuesday,Wayne County: Flat Rock,Intersection crash,Not hit-and-run,Daylight,Clear,15,Suspected minor injury (B),Motor vehicle driver,28,Female
1818,2016,September,13,8:00 PM - 9:00 PM,Tuesday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Dark unlighted,Clear,30,Suspected serious injury (A),Motor vehicle driver,25,Male
1819,2016,October,13,8:00 PM - 9:00 PM,Thursday,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Dark lighted,Clear,35,Possible injury (C),Motor vehicle driver,26,Female
1820,2016,October,13,5:00 PM - 6:00 PM,Thursday,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,Clear,30,Possible injury (C),Motor vehicle driver,26,Female
1821,2016,October,13,12:00 noon - 1:00 PM,Thursday,Wayne County: Detroit,Intersection crash,Hit-and-run,Daylight,Cloudy,30,Suspected minor injury (B),Motor vehicle driver,DOB invalid,Uncoded & errors
1822,2016,November,13,5:00 PM - 6:00 PM,Sunday,Wayne County: Canton Twp.,Intersection crash,Not hit-and-run,Dark unlighted,Clear,55,Fatal injury (K),Motor vehicle driver,28,Male
1823,2016,November,13,5:00 PM - 6:00 PM,Sunday,Wayne County: Canton Twp.,Intersection crash,Hit-and-run,Dark unlighted,Cloudy,55,Fatal injury (K),Motor vehicle driver,36,Female
1824,2016,November,13,5:00 PM - 6:00 PM,Sunday,Wayne County: Canton Twp.,Intersection crash,Hit-and-run,Dark unlighted,Cloudy,55,Fatal injury (K),Motor vehicle driver,DOB invalid,Uncoded & errors
1825,2016,November,13,6:00 PM - 7:00 PM,Sunday,Wayne County: Wayne,Not intersection crash,Hit-and-run,Dark unlighted,Clear,25,Possible injury (C),Motor vehicle driver,53,Male
1826,2016,November,13,3:00 AM - 4:00 AM,Sunday,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dark lighted,Clear,25,No injury (O),Motor vehicle driver,DOB invalid,Uncoded & errors
